X1,word,lang,poet,century,text
120787,دشمن,fa,Ferdowsi,4,دشمن
166574,چین,fa,Ferdowsi,4,چین
292474,شکن,fa,Ferdowsi,4,شکن
175380,مردی,fa,Ferdowsi,4,مردی
66455,پیشه,fa,Ferdowsi,4,پیشه
114318,برخروشید,fa,Ferdowsi,4,برخروشید
30822,میلاد,fa,Ferdowsi,4,میلاد
236209,ترا,fa,Ferdowsi,4,ترا
95160,آوردگاه,fa,Ferdowsi,4,آوردگاه
114449,هومان,ar,Ferdowsi,4,هومان
154984,پناه,fa,Ferdowsi,4,پناه
61123,مبند,fa,Ferdowsi,4,مبند
226777,گزند,fa,Ferdowsi,4,گزند
130121,توران,fa,Ferdowsi,4,توران
248754,جزان,fa,Ferdowsi,4,جزان
84702,طوس,ar,Ferdowsi,4,طوس
317272,بلند,ar,Ferdowsi,4,بلند
191566,دلم,fa,Ferdowsi,4,دلم
300303,ترک,fa,Ferdowsi,4,ترک
133138,ترگ,fa,Ferdowsi,4,ترگ
190902,بن,ar,Ferdowsi,4,بن
218243,ناز,fa,Ferdowsi,4,ناز
26973,هشت,fa,Ferdowsi,4,هشت
81876,هیونی,ar,Ferdowsi,4,هیونی
7068,شهرناز,fa,Ferdowsi,4,شهرناز
71621,زو,fa,Ferdowsi,4,زو
212805,جان,fa,Ferdowsi,4,جان
160522,دینار,fa,Ferdowsi,4,دینار
149957,کینه,fa,Ferdowsi,4,کینه
236119,افتاد,fa,Ferdowsi,4,افتاد
58105,زبانی,fa,Ferdowsi,4,زبانی
183737,گشته,fa,Ferdowsi,4,گشته
162145,جوش,fa,Ferdowsi,4,جوش
127515,وز,fa,Ferdowsi,4,وز
19125,کوه,fa,Ferdowsi,4,کوه
30350,فراز,fa,Ferdowsi,4,فراز
37072,شکست,fa,Ferdowsi,4,شکست
229896,فخر,ar,Ferdowsi,4,فخر
151349,خویشی,fa,Ferdowsi,4,خویشی
40109,چنگ,fa,Ferdowsi,4,چنگ
106993,تیمار,fa,Ferdowsi,4,تیمار
314954,هژبر,fa,Ferdowsi,4,هژبر
80205,تخت,fa,Ferdowsi,4,تخت
208579,آگنید,fa,Ferdowsi,4,آگنید
179757,نامهٔ,fa,Ferdowsi,4,نامهٔ
220976,شاه,fa,Ferdowsi,4,شاه
111239,سزد,fa,Ferdowsi,4,سزد
28528,خون,fa,Ferdowsi,4,خون
66667,خوردن,fa,Ferdowsi,4,خوردن
257725,انگشتری,fa,Ferdowsi,4,انگشتری
223908,بیازید,fa,Ferdowsi,4,بیازید
66633,پاسخ,fa,Ferdowsi,4,پاسخ
277945,بخت,fa,Ferdowsi,4,بخت
228893,بایست,fa,Ferdowsi,4,بایست
82441,بیامد,ar,Ferdowsi,4,بیامد
166207,دریای,fa,Ferdowsi,4,دریای
24403,برز,fa,Ferdowsi,4,برز
29828,بلند,ar,Ferdowsi,4,بلند
41227,ببند,fa,Ferdowsi,4,ببند
248312,فرمان,fa,Ferdowsi,4,فرمان
131856,ایرانیان,fa,Ferdowsi,4,ایرانیان
270400,چینی,fa,Ferdowsi,4,چینی
160530,زر,fa,Ferdowsi,4,زر
66196,زادی,fa,Ferdowsi,4,زادی
135592,آنک,fa,Ferdowsi,4,آنک
217929,شاهی,fa,Ferdowsi,4,شاهی
109119,جوی,fa,Ferdowsi,4,جوی
158103,کلاه,fa,Ferdowsi,4,کلاه
25545,پرآب,fa,Ferdowsi,4,پرآب
145614,بستیم,fa,Ferdowsi,4,بستیم
312694,مبیناد,ar,Ferdowsi,4,مبیناد
296330,بهرام,fa,Ferdowsi,4,بهرام
255220,پای,fa,Ferdowsi,4,پای
175853,نهم,fa,Ferdowsi,4,نهم
131516,تیغی,ar,Ferdowsi,4,تیغی
84287,اندرارید,fa,Ferdowsi,4,اندرارید
104592,بینند,fa,Ferdowsi,4,بینند
98562,گیتی,fa,Ferdowsi,4,گیتی
34098,سست,fa,Ferdowsi,4,سست
304312,همی‌گفت,fa,Ferdowsi,4,همی‌گفت
173949,وزان,fa,Ferdowsi,4,وزان
151991,یال,ar,Ferdowsi,4,یال
100235,آرم,fa,Ferdowsi,4,آرم
217136,بنشست,fa,Ferdowsi,4,بنشست
317969,آسیابان,fa,Ferdowsi,4,آسیابان
31117,کردار,fa,Ferdowsi,4,کردار
203751,اردشیر,fa,Ferdowsi,4,اردشیر
312873,فرزند,fa,Ferdowsi,4,فرزند
167998,نبرد,fa,Ferdowsi,4,نبرد
260081,شید,fa,Ferdowsi,4,شید
236470,نماز,fa,Ferdowsi,4,نماز
206086,اندرون,fa,Ferdowsi,4,اندرون
203251,دل,fa,Ferdowsi,4,دل
2922,گیتی‌فروز,fa,Ferdowsi,4,گیتی‌فروز
74406,راند,fa,Ferdowsi,4,راند
104158,بیگانه,fa,Ferdowsi,4,بیگانه
210433,خوار,fa,Ferdowsi,4,خوار
91477,جوید,fa,Ferdowsi,4,جوید
248607,گزیده,fa,Ferdowsi,4,گزیده
15281,کابلستان,fa,Ferdowsi,4,کابلستان
122605,نامداران,fa,Ferdowsi,4,نامداران
56754,زمین,fa,Ferdowsi,4,زمین
113637,دریا,fa,Ferdowsi,4,دریا
280122,گوشوار,fa,Ferdowsi,4,گوشوار
313421,شاد,fa,Ferdowsi,4,شاد
124278,ازین,fa,Ferdowsi,4,ازین
131363,بکام,fa,Ferdowsi,4,بکام
222381,پادشاهی,fa,Ferdowsi,4,پادشاهی
181046,کای,fa,Ferdowsi,4,کای
266246,مهری,fa,Ferdowsi,4,مهری
148547,نامور,fa,Ferdowsi,4,نامور
85482,بیامد,ar,Ferdowsi,4,بیامد
164107,برگزید,fa,Ferdowsi,4,برگزید
305688,چهل,fa,Ferdowsi,4,چهل
316074,دهن,fa,Ferdowsi,4,دهن
219177,پدر,fa,Ferdowsi,4,پدر
225642,جام,fa,Ferdowsi,4,جام
45834,رستم,fa,Ferdowsi,4,رستم
304631,دور,fa,Ferdowsi,4,دور
129601,تازه‌تر,fa,Ferdowsi,4,تازه‌تر
120687,بجوش,ar,Ferdowsi,4,بجوش
167517,فزونست,fa,Ferdowsi,4,فزونست
132067,درد,fa,Ferdowsi,4,درد
189927,باسپ,fa,Ferdowsi,4,باسپ
193969,گشت,fa,Ferdowsi,4,گشت
152173,بامداد,fa,Ferdowsi,4,بامداد
282819,بشویی,fa,Ferdowsi,4,بشویی
289193,سزاوار,fa,Ferdowsi,4,سزاوار
235086,بباشی,fa,Ferdowsi,4,بباشی
125154,وگرتان,fa,Ferdowsi,4,وگرتان
196300,هرک,fa,Ferdowsi,4,هرک
166390,یل,ar,Ferdowsi,4,یل
287943,پیاده,fa,Ferdowsi,4,پیاده
142108,اسب,fa,Ferdowsi,4,اسب
78786,بیامد,ar,Ferdowsi,4,بیامد
228277,آر,fa,Ferdowsi,4,آر
107318,شه,fa,Ferdowsi,4,شه
71087,غم,ar,Ferdowsi,4,غم
3113,بهر,fa,Ferdowsi,4,بهر
270539,خلعت,ar,Ferdowsi,4,خلعت
214606,سخن‌گوی,fa,Ferdowsi,4,سخن‌گوی
71397,جهان,fa,Ferdowsi,4,جهان
280000,نگویی,fa,Ferdowsi,4,نگویی
6731,بند,fa,Ferdowsi,4,بند
257035,آرزویست,fa,Ferdowsi,4,آرزویست
280203,زان,fa,Ferdowsi,4,زان
109120,خداوند,fa,Ferdowsi,4,خداوند
152803,پیر,fa,Ferdowsi,4,پیر
1008,همی,fa,Ferdowsi,4,همی
203467,آوری,fa,Ferdowsi,4,آوری
201937,شهریار,fa,Ferdowsi,4,شهریار
139796,چین,fa,Ferdowsi,4,چین
319808,جیحون,ar,Ferdowsi,4,جیحون
174160,بزم,fa,Ferdowsi,4,بزم
93219,خوبست,fa,Ferdowsi,4,خوبست
37589,دشت,fa,Ferdowsi,4,دشت
150283,دادش,fa,Ferdowsi,4,دادش
86274,بدشت,fa,Ferdowsi,4,بدشت
2976,همی,fa,Ferdowsi,4,همی
237153,آرایش,fa,Ferdowsi,4,آرایش
86726,آیدت,fa,Ferdowsi,4,آیدت
303424,بدشمن,fa,Ferdowsi,4,بدشمن
222567,شاد,fa,Ferdowsi,4,شاد
67594,خشم,fa,Ferdowsi,4,خشم
23938,کوه,fa,Ferdowsi,4,کوه
236568,پیچان,fa,Ferdowsi,4,پیچان
111408,تخت,fa,Ferdowsi,4,تخت
266774,دگر,fa,Ferdowsi,4,دگر
121765,تن,ar,Ferdowsi,4,تن
314134,بی‌گناه,fa,Ferdowsi,4,بی‌گناه
58495,آوردگاه,fa,Ferdowsi,4,آوردگاه
165572,گیای,fa,Ferdowsi,4,گیای
296391,مرد,fa,Ferdowsi,4,مرد
290502,شتاب,fa,Ferdowsi,4,شتاب
284166,بشهر,fa,Ferdowsi,4,بشهر
101179,دژم,fa,Ferdowsi,4,دژم
162334,کین,fa,Ferdowsi,4,کین
140648,اندرون,fa,Ferdowsi,4,اندرون
92629,بجنگ,fa,Ferdowsi,4,بجنگ
91402,نامداران,fa,Ferdowsi,4,نامداران
13792,سحاب,ar,Ferdowsi,4,سحاب
129903,آرد,fa,Ferdowsi,4,آرد
286795,ندانی,fa,Ferdowsi,4,ندانی
284937,هندوی,fa,Ferdowsi,4,هندوی
282960,یاروپشت,fa,Ferdowsi,4,یاروپشت
2696,همی,fa,Ferdowsi,4,همی
234869,شکست,fa,Ferdowsi,4,شکست
43169,چنو,fa,Ferdowsi,4,چنو
103421,دخت,fa,Ferdowsi,4,دخت
46836,دراز,fa,Ferdowsi,4,دراز
306346,دفترش,fa,Ferdowsi,4,دفترش
84491,تیره,fa,Ferdowsi,4,تیره
166411,دگر,fa,Ferdowsi,4,دگر
141645,وز,fa,Ferdowsi,4,وز
144323,هرگونه,fa,Ferdowsi,4,هرگونه
125955,آب,fa,Ferdowsi,4,آب
199600,شاه,fa,Ferdowsi,4,شاه
197196,بنشاندیم,fa,Ferdowsi,4,بنشاندیم
196986,انبوه,fa,Ferdowsi,4,انبوه
244557,درشتی,fa,Ferdowsi,4,درشتی
141812,هیونان,ar,Ferdowsi,4,هیونان
277598,چاچی,fa,Ferdowsi,4,چاچی
95308,کشته,fa,Ferdowsi,4,کشته
19871,گر,fa,Ferdowsi,4,گر
149502,ازان,fa,Ferdowsi,4,ازان
161632,ایران,fa,Ferdowsi,4,ایران
225960,مرغ,ar,Ferdowsi,4,مرغ
119129,گوهرست,fa,Ferdowsi,4,گوهرست
194899,برآنم,fa,Ferdowsi,4,برآنم
114352,بکینه,fa,Ferdowsi,4,بکینه
319065,روان,fa,Ferdowsi,4,روان
11277,دادار,fa,Ferdowsi,4,دادار
257863,بلخ,ar,Ferdowsi,4,بلخ
130643,جنگ,fa,Ferdowsi,4,جنگ
71508,روشن‌گلاب,fa,Ferdowsi,4,روشن‌گلاب
15152,برز,fa,Ferdowsi,4,برز
41528,خرد,fa,Ferdowsi,4,خرد
187569,صطخر,ar,Ferdowsi,4,صطخر
177690,بشنید,fa,Ferdowsi,4,بشنید
11798,بسود,fa,Ferdowsi,4,بسود
127094,ببرد,fa,Ferdowsi,4,ببرد
232788,بدی,ar,Ferdowsi,4,بدی
40482,همی,fa,Ferdowsi,4,همی
192437,برو,fa,Ferdowsi,4,برو
203087,خورشید,fa,Ferdowsi,4,خورشید
262423,اندر,fa,Ferdowsi,4,اندر
202488,بابک,fa,Ferdowsi,4,بابک
78122,پرستنده,fa,Ferdowsi,4,پرستنده
192978,اندر,fa,Ferdowsi,4,اندر
259476,آهستگی,fa,Ferdowsi,4,آهستگی
195688,زره‌دار,fa,Ferdowsi,4,زره‌دار
227522,پیران,fa,Ferdowsi,4,پیران
47640,کای,fa,Ferdowsi,4,کای
293984,لشکرش,fa,Ferdowsi,4,لشکرش
270461,لشکر,fa,Ferdowsi,4,لشکر
239124,مناره,fa,Ferdowsi,4,مناره
215577,روانم,fa,Ferdowsi,4,روانم
284781,شناس,fa,Ferdowsi,4,شناس
139117,مشک,fa,Ferdowsi,4,مشک
37262,بشنید,fa,Ferdowsi,4,بشنید
17406,آرم,fa,Ferdowsi,4,آرم
17428,بیارمش,fa,Ferdowsi,4,بیارمش
1713,کنان,fa,Ferdowsi,4,کنان
294647,مهر,fa,Ferdowsi,4,مهر
39671,گشت,fa,Ferdowsi,4,گشت
163690,آفتاب,fa,Ferdowsi,4,آفتاب
287537,روان,fa,Ferdowsi,4,روان
178793,بیارای,fa,Ferdowsi,4,بیارای
280854,وجوان,fa,Ferdowsi,4,وجوان
110558,بزنجیر,fa,Ferdowsi,4,بزنجیر
313193,بانوی,fa,Ferdowsi,4,بانوی
272112,مهربانی,fa,Ferdowsi,4,مهربانی
128137,گهی,fa,Ferdowsi,4,گهی
91969,بادا,fa,Ferdowsi,4,بادا
273708,آگنده,fa,Ferdowsi,4,آگنده
116641,دیدند,fa,Ferdowsi,4,دیدند
42919,گشته,fa,Ferdowsi,4,گشته
114017,پدر,fa,Ferdowsi,4,پدر
275142,بست,fa,Ferdowsi,4,بست
2690,پناه,fa,Ferdowsi,4,پناه
161209,نبد,fa,Ferdowsi,4,نبد
309766,باغ,ar,Ferdowsi,4,باغ
179288,فره,fa,Ferdowsi,4,فره
211819,نگر,fa,Ferdowsi,4,نگر
104476,دلیری,fa,Ferdowsi,4,دلیری
202175,گوهر,fa,Ferdowsi,4,گوهر
191199,نوشت,fa,Ferdowsi,4,نوشت
252514,خرد,fa,Ferdowsi,4,خرد
289929,افرازم,fa,Ferdowsi,4,افرازم
88556,زمین,fa,Ferdowsi,4,زمین
193651,بروبر,ar,Ferdowsi,4,بروبر
47349,نامور,fa,Ferdowsi,4,نامور
277254,مهتران,fa,Ferdowsi,4,مهتران
167982,کیوان,fa,Ferdowsi,4,کیوان
287286,پل,fa,Ferdowsi,4,پل
232043,پیروزی,fa,Ferdowsi,4,پیروزی
100724,همی,fa,Ferdowsi,4,همی
267174,دادگر,fa,Ferdowsi,4,دادگر
163065,دریا,fa,Ferdowsi,4,دریا
101576,چشمه,fa,Ferdowsi,4,چشمه
83850,هومان,ar,Ferdowsi,4,هومان
231683,بدین‌سان,fa,Ferdowsi,4,بدین‌سان
39821,اندر,fa,Ferdowsi,4,اندر
297659,برفراشت,fa,Ferdowsi,4,برفراشت
191075,بیاراست,fa,Ferdowsi,4,بیاراست
282720,همی,fa,Ferdowsi,4,همی
78240,روزگار,fa,Ferdowsi,4,روزگار
226149,پدید,fa,Ferdowsi,4,پدید
263097,همی,fa,Ferdowsi,4,همی
257031,پرده,fa,Ferdowsi,4,پرده
136763,خون,fa,Ferdowsi,4,خون
29540,بپیچد,fa,Ferdowsi,4,بپیچد
307847,ار,fa,Ferdowsi,4,ار
187897,کلاه,fa,Ferdowsi,4,کلاه
34113,کندآوران,fa,Ferdowsi,4,کندآوران
172054,دلیر,fa,Ferdowsi,4,دلیر
105824,زین,fa,Ferdowsi,4,زین
266984,سرزنش,fa,Ferdowsi,4,سرزنش
294925,شدست,fa,Ferdowsi,4,شدست
42662,روشن‌روان,fa,Ferdowsi,4,روشن‌روان
2683,برش,fa,Ferdowsi,4,برش
119545,فریادرس,fa,Ferdowsi,4,فریادرس
312573,شهریار,fa,Ferdowsi,4,شهریار
37686,گودرز,fa,Ferdowsi,4,گودرز
196948,کوه,fa,Ferdowsi,4,کوه
259696,بسستی,fa,Ferdowsi,4,بسستی
239771,مهتران,fa,Ferdowsi,4,مهتران
216286,دلیران,fa,Ferdowsi,4,دلیران
138383,بیاد,fa,Ferdowsi,4,بیاد
113786,زمین,fa,Ferdowsi,4,زمین
223709,تیغ,ar,Ferdowsi,4,تیغ
103181,سیر,fa,Ferdowsi,4,سیر
104321,گناه,fa,Ferdowsi,4,گناه
291689,زین,fa,Ferdowsi,4,زین
91075,فام,ar,Ferdowsi,4,فام
196384,آفتاب,fa,Ferdowsi,4,آفتاب
306919,تیره,fa,Ferdowsi,4,تیره
290124,جوشن,fa,Ferdowsi,4,جوشن
153240,گر,fa,Ferdowsi,4,گر
73887,زیان,fa,Ferdowsi,4,زیان
128388,پیروز,fa,Ferdowsi,4,پیروز
314439,کژ,fa,Ferdowsi,4,کژ
119894,شمشیر,fa,Ferdowsi,4,شمشیر
83330,نبرد,fa,Ferdowsi,4,نبرد
140551,ره,fa,Ferdowsi,4,ره
27652,ران,fa,Ferdowsi,4,ران
205376,هفتواد,fa,Ferdowsi,4,هفتواد
14295,خورد,fa,Ferdowsi,4,خورد
145649,نابخردی,fa,Ferdowsi,4,نابخردی
100863,کش,fa,Ferdowsi,4,کش
262014,سرافرازتر,fa,Ferdowsi,4,سرافرازتر
142606,شب,fa,Ferdowsi,4,شب
68666,پتک,fa,Ferdowsi,4,پتک
97035,بمانی,ar,Ferdowsi,4,بمانی
202022,دل,fa,Ferdowsi,4,دل
277810,آزرده,fa,Ferdowsi,4,آزرده
170358,تاراج,fa,Ferdowsi,4,تاراج
96306,نگه,fa,Ferdowsi,4,نگه
137410,بدشت,fa,Ferdowsi,4,بدشت
295658,دل,fa,Ferdowsi,4,دل
150418,گرگ,fa,Ferdowsi,4,گرگ
196674,اسپ,fa,Ferdowsi,4,اسپ
129850,جهان,fa,Ferdowsi,4,جهان
81807,کشتگان,fa,Ferdowsi,4,کشتگان
43557,زر,fa,Ferdowsi,4,زر
242143,رای,fa,Ferdowsi,4,رای
121955,جنگ,fa,Ferdowsi,4,جنگ
159821,سرانجمنها,fa,Ferdowsi,4,سرانجمنها
280816,بنالم,ar,Ferdowsi,4,بنالم
13197,بشکنی,fa,Ferdowsi,4,بشکنی
238323,همی,fa,Ferdowsi,4,همی
32424,برو,fa,Ferdowsi,4,برو
26549,پیمان,fa,Ferdowsi,4,پیمان
87954,دریای,fa,Ferdowsi,4,دریای
35344,شاه,fa,Ferdowsi,4,شاه
55640,شاهان,fa,Ferdowsi,4,شاهان
317554,جهاندار,fa,Ferdowsi,4,جهاندار
49219,بچهٔ,fa,Ferdowsi,4,بچهٔ
73998,ساختن,fa,Ferdowsi,4,ساختن
204551,سرشبان,fa,Ferdowsi,4,سرشبان
68879,تنگ,fa,Ferdowsi,4,تنگ
23680,یکایک,fa,Ferdowsi,4,یکایک
282586,هرمز,fa,Ferdowsi,4,هرمز
222427,درد,fa,Ferdowsi,4,درد
22104,پر,fa,Ferdowsi,4,پر
144957,همو,fa,Ferdowsi,4,همو
81149,لشکر,fa,Ferdowsi,4,لشکر
227128,نهاد,fa,Ferdowsi,4,نهاد
230137,شگفتی,fa,Ferdowsi,4,شگفتی
5552,آفرین,fa,Ferdowsi,4,آفرین
262628,سرخویش,fa,Ferdowsi,4,سرخویش
53429,جنگ,fa,Ferdowsi,4,جنگ
263648,کردست,fa,Ferdowsi,4,کردست
185638,روم,fa,Ferdowsi,4,روم
286461,همی,fa,Ferdowsi,4,همی
129712,گشت,fa,Ferdowsi,4,گشت
281249,کای,fa,Ferdowsi,4,کای
318921,اردشیر,fa,Ferdowsi,4,اردشیر
100433,رستم,fa,Ferdowsi,4,رستم
196233,زو,fa,Ferdowsi,4,زو
61224,ایدونک,fa,Ferdowsi,4,ایدونک
215554,خر,fa,Ferdowsi,4,خر
252262,آنک,fa,Ferdowsi,4,آنک
21929,تفت,fa,Ferdowsi,4,تفت
113554,گرم,fa,Ferdowsi,4,گرم
94914,ازین,fa,Ferdowsi,4,ازین
31463,گیهان,fa,Ferdowsi,4,گیهان
262983,فرستاده,fa,Ferdowsi,4,فرستاده
25622,دست,fa,Ferdowsi,4,دست
88723,فریبرز,ar,Ferdowsi,4,فریبرز
90606,بمالید,ar,Ferdowsi,4,بمالید
128583,شکن,fa,Ferdowsi,4,شکن
114569,نهی,fa,Ferdowsi,4,نهی
67117,سپید,fa,Ferdowsi,4,سپید
161745,شاه,fa,Ferdowsi,4,شاه
277914,تست,ar,Ferdowsi,4,تست
216170,گرد,fa,Ferdowsi,4,گرد
314142,شب,fa,Ferdowsi,4,شب
273841,رازی,fa,Ferdowsi,4,رازی
93925,کییم,fa,Ferdowsi,4,کییم
264948,دلش,fa,Ferdowsi,4,دلش
87601,جنبش,fa,Ferdowsi,4,جنبش
23135,شهر,fa,Ferdowsi,4,شهر
231757,بستند,fa,Ferdowsi,4,بستند
114219,زمین,fa,Ferdowsi,4,زمین
189928,اندر,fa,Ferdowsi,4,اندر
57113,فزونست,fa,Ferdowsi,4,فزونست
4058,تست,ar,Ferdowsi,4,تست
153887,بخت,fa,Ferdowsi,4,بخت
189394,وزان,fa,Ferdowsi,4,وزان
112055,برگزید,fa,Ferdowsi,4,برگزید
203168,یکبارگی,fa,Ferdowsi,4,یکبارگی
41036,تنگ,fa,Ferdowsi,4,تنگ
201739,نمرد,fa,Ferdowsi,4,نمرد
254856,غاتفر,ar,Ferdowsi,4,غاتفر
173373,شاخ,fa,Ferdowsi,4,شاخ
110837,بازگشتن,fa,Ferdowsi,4,بازگشتن
6885,بیاراست,fa,Ferdowsi,4,بیاراست
249799,بیشه,fa,Ferdowsi,4,بیشه
52838,اندر,fa,Ferdowsi,4,اندر
310873,کار,fa,Ferdowsi,4,کار
647,بدید,ar,Ferdowsi,4,بدید
279585,جان,fa,Ferdowsi,4,جان
219467,پرستنده,fa,Ferdowsi,4,پرستنده
312585,شمر,fa,Ferdowsi,4,شمر
283275,دوریم,fa,Ferdowsi,4,دوریم
215653,ایران,fa,Ferdowsi,4,ایران
273660,درنگ,fa,Ferdowsi,4,درنگ
206400,کلاه,fa,Ferdowsi,4,کلاه
244159,مهرست,fa,Ferdowsi,4,مهرست
76230,سیاوش,fa,Ferdowsi,4,سیاوش
67577,بیدار,fa,Ferdowsi,4,بیدار
6278,رنگ,fa,Ferdowsi,4,رنگ
282792,ار,fa,Ferdowsi,4,ار
234776,زین‌نشان,fa,Ferdowsi,4,زین‌نشان
300737,دخت,fa,Ferdowsi,4,دخت
101842,گرزدار,fa,Ferdowsi,4,گرزدار
286009,جهاندار,fa,Ferdowsi,4,جهاندار
153383,تاج,ar,Ferdowsi,4,تاج
179454,برآورد,fa,Ferdowsi,4,برآورد
106556,مپای,fa,Ferdowsi,4,مپای
72498,آب,fa,Ferdowsi,4,آب
190849,سپهر,fa,Ferdowsi,4,سپهر
194716,کزین,fa,Ferdowsi,4,کزین
257665,بیختند,fa,Ferdowsi,4,بیختند
216893,یزدان,fa,Ferdowsi,4,یزدان
15720,ماه,fa,Ferdowsi,4,ماه
94012,کار,fa,Ferdowsi,4,کار
135251,بزرگان,fa,Ferdowsi,4,بزرگان
237609,نخچیر,fa,Ferdowsi,4,نخچیر
224808,خلعت,ar,Ferdowsi,4,خلعت
62735,آفرید,fa,Ferdowsi,4,آفرید
43483,پلنگ,fa,Ferdowsi,4,پلنگ
202210,گزند,fa,Ferdowsi,4,گزند
48048,خواهران,fa,Ferdowsi,4,خواهران
79619,رهام,fa,Ferdowsi,4,رهام
296681,پیرزن,fa,Ferdowsi,4,پیرزن
186810,ندید,fa,Ferdowsi,4,ندید
133851,جنگجوی,fa,Ferdowsi,4,جنگجوی
71696,آفتاب,fa,Ferdowsi,4,آفتاب
277671,تنی,ar,Ferdowsi,4,تنی
285768,نر,fa,Ferdowsi,4,نر
23385,جهاندیده,fa,Ferdowsi,4,جهاندیده
101629,بند,fa,Ferdowsi,4,بند
83584,طوس,ar,Ferdowsi,4,طوس
81517,چرخ,fa,Ferdowsi,4,چرخ
27943,بگفتند,fa,Ferdowsi,4,بگفتند
18822,سام,fa,Ferdowsi,4,سام
60415,آتش,fa,Ferdowsi,4,آتش
30271,ببستی,fa,Ferdowsi,4,ببستی
23922,کین,fa,Ferdowsi,4,کین
184652,برگشاد,fa,Ferdowsi,4,برگشاد
309291,تخوار,fa,Ferdowsi,4,تخوار
246881,بدی,ar,Ferdowsi,4,بدی
190283,دیدی,fa,Ferdowsi,4,دیدی
109423,کزان,fa,Ferdowsi,4,کزان
189050,گروگان,fa,Ferdowsi,4,گروگان
113688,ببینی,ar,Ferdowsi,4,ببینی
257111,خورشید,fa,Ferdowsi,4,خورشید
36538,بهی,fa,Ferdowsi,4,بهی
301509,کشور,fa,Ferdowsi,4,کشور
13214,شتاب,fa,Ferdowsi,4,شتاب
9937,گرد,fa,Ferdowsi,4,گرد
71897,خسرو,fa,Ferdowsi,4,خسرو
199910,ار,fa,Ferdowsi,4,ار
206796,بگذاشتند,fa,Ferdowsi,4,بگذاشتند
182880,برآشفت,fa,Ferdowsi,4,برآشفت
233067,زانو,fa,Ferdowsi,4,زانو
47184,بچهٔ,fa,Ferdowsi,4,بچهٔ
303448,بدو,ar,Ferdowsi,4,بدو
285251,سپاهی,fa,Ferdowsi,4,سپاهی
155268,شهریار,fa,Ferdowsi,4,شهریار
290145,تازان,fa,Ferdowsi,4,تازان
151195,بدوی,fa,Ferdowsi,4,بدوی
262723,لشکرش,fa,Ferdowsi,4,لشکرش
298425,خدنگ,fa,Ferdowsi,4,خدنگ
215349,گهی,fa,Ferdowsi,4,گهی
86399,بسته‌ام,fa,Ferdowsi,4,بسته‌ام
228924,رامشگران,fa,Ferdowsi,4,رامشگران
145286,دارنده,fa,Ferdowsi,4,دارنده
293288,همی,fa,Ferdowsi,4,همی
182700,پند,fa,Ferdowsi,4,پند
272128,کهان,fa,Ferdowsi,4,کهان
204403,جست,fa,Ferdowsi,4,جست
65357,پیران,fa,Ferdowsi,4,پیران
27951,پرفسون,fa,Ferdowsi,4,پرفسون
129458,تیره,fa,Ferdowsi,4,تیره
240725,اندرون,fa,Ferdowsi,4,اندرون
212791,اوی,fa,Ferdowsi,4,اوی
117022,همی,fa,Ferdowsi,4,همی
71256,برفتند,fa,Ferdowsi,4,برفتند
42736,زین,fa,Ferdowsi,4,زین
211195,بپردخت,fa,Ferdowsi,4,بپردخت
271612,نباشی,fa,Ferdowsi,4,نباشی
283000,بدگمان,fa,Ferdowsi,4,بدگمان
292751,بفرمود,fa,Ferdowsi,4,بفرمود
13375,گنه,fa,Ferdowsi,4,گنه
274860,نامداران,fa,Ferdowsi,4,نامداران
148161,همه‌گرد,fa,Ferdowsi,4,همه‌گرد
18089,ورا,fa,Ferdowsi,4,ورا
53046,خوبرویان,fa,Ferdowsi,4,خوبرویان
74487,خسروان,fa,Ferdowsi,4,خسروان
242268,زیبای,fa,Ferdowsi,4,زیبای
250719,وز,fa,Ferdowsi,4,وز
73673,نبندد,fa,Ferdowsi,4,نبندد
153502,بستود,fa,Ferdowsi,4,بستود
144642,خواب,fa,Ferdowsi,4,خواب
173249,بیامد,ar,Ferdowsi,4,بیامد
83749,سپر,fa,Ferdowsi,4,سپر
248860,خروس,fa,Ferdowsi,4,خروس
307245,کف,fa,Ferdowsi,4,کف
188089,شاهان,fa,Ferdowsi,4,شاهان
90392,اشکبوس,fa,Ferdowsi,4,اشکبوس
318636,مردان,fa,Ferdowsi,4,مردان
126213,خمیده,fa,Ferdowsi,4,خمیده
29534,نبیره,fa,Ferdowsi,4,نبیره
232964,نی,fa,Ferdowsi,4,نی
150626,بمانند,fa,Ferdowsi,4,بمانند
290728,دل,fa,Ferdowsi,4,دل
194548,فیلقوسم,ar,Ferdowsi,4,فیلقوسم
81193,یل,ar,Ferdowsi,4,یل
173255,خشم,fa,Ferdowsi,4,خشم
215316,همی,fa,Ferdowsi,4,همی
273551,کشت,fa,Ferdowsi,4,کشت
63314,سپاهی,fa,Ferdowsi,4,سپاهی
177847,کشد,fa,Ferdowsi,4,کشد
85453,انداختیم,fa,Ferdowsi,4,انداختیم
258288,دیبای,fa,Ferdowsi,4,دیبای
186290,پهلوانی,fa,Ferdowsi,4,پهلوانی
214556,برآنم,fa,Ferdowsi,4,برآنم
81795,برادر,fa,Ferdowsi,4,برادر
14093,زر,fa,Ferdowsi,4,زر
225416,کوه,fa,Ferdowsi,4,کوه
317738,تخت,fa,Ferdowsi,4,تخت
162271,پهلوان,fa,Ferdowsi,4,پهلوان
